Row,mkpsq,mppisq,cos_theta,phi_p,chi
7564,3.6670594,1.9123759,0.2047003,0.4399419,2.3696578
7565,4.4412814,1.4003879,0.4032765,1.0528328,2.2959311
7566,2.9336631,2.7770252,-0.446945,0.2957874,-1.946531
7567,2.3092987,2.2941971,-0.599416,0.5721520,-2.219299
7568,4.0645200,1.3033412,-0.325453,-1.831504,2.5231477
7569,3.2082062,2.4556747,-0.000506,-2.077693,1.7676132
7570,3.1403364,2.4766520,0.0931427,-1.698140,0.5046169
7571,4.1428575,1.8177940,-0.848223,-0.505352,-2.569626
7572,3.3085216,2.2282331,-0.006535,-2.959678,2.1607928
7573,2.8511660,2.6375580,-0.793986,-0.430827,2.2551684
7574,4.2972947,1.3380816,0.3328632,1.7539243,-0.933545
7575,4.2761081,1.3747404,-0.535107,-2.152864,1.3223409
7576,3.1704887,1.6114945,0.6617373,-3.022709,-1.639166
7577,3.6423409,1.6289471,0.4592816,0.9423610,-1.561457
7578,3.5060817,2.0744397,-0.917363,0.3557448,0.0099428
7579,4.2274680,1.6900588,0.7651039,-2.598598,-0.213256
7580,3.5652534,1.6749875,-0.571431,-2.697043,-1.991653
7581,3.1599648,1.8080628,-0.559655,-1.516579,1.0402779
7582,3.9286589,1.8642067,0.5594713,2.0161372,1.2745698
7583,4.0490109,1.6705059,0.1668685,2.8807146,-2.583095
7584,3.2461159,2.4176528,-0.155503,-1.329329,-1.989076
7585,3.7915672,1.7420311,0.9256061,-1.330155,-0.541089
7586,4.0630489,1.7133821,0.0941333,1.5290370,1.3852825
7587,4.4433860,1.448159,0.8881306,0.3504928,2.9279996
7588,4.1816047,1.5049154,-0.028709,-2.941492,-2.795389
7589,2.3635779,2.9501414,0.5442109,1.2397392,-1.045147
7590,4.4591194,1.4672270,0.8665073,2.6460131,1.2688346
7591,2.8042012,2.7082372,0.4667536,0.5253494,1.4931437
7592,3.8661393,1.7500208,-0.564373,2.1282141,-0.636290
7593,4.4644527,1.2591413,-0.717536,0.9477545,1.0795246
7594,4.3345239,1.4029433,0.0371923,-1.981262,0.7486724
7595,2.5969604,2.9897509,-0.134328,1.5367096,-0.331613
7596,2.6149382,2.6250683,-0.801540,-3.040796,-0.331135
7597,3.9270442,1.4566888,-0.874053,2.0322068,-2.089462
7598,3.0469104,2.5195668,0.5191842,2.9156142,-2.947437
7599,3.3194754,1.6092759,0.7675504,-2.383834,1.3608994
7600,3.8905575,1.7030795,0.4153781,-0.752495,-0.743059
7601,3.7552490,1.8116691,0.3837340,-2.142880,0.1327164
7602,4.3432798,1.6025893,0.8678321,2.6644242,0.6166550
7603,3.9987896,1.5016787,-0.210542,1.7543334,2.1148809
7604,3.2124767,2.0053643,-0.686460,2.0595644,-0.613328
7605,4.1311012,1.5240893,0.4780118,1.6136548,-1.419375
7606,4.1814872,1.4263232,0.3016930,1.7784080,2.4376785
7607,3.7783426,1.3913724,-0.282104,-1.790721,0.5150549
7608,4.2895073,1.5363066,0.3368870,3.0508848,-1.874663
7609,2.3005237,2.3345272,-0.351477,3.0999451,-0.993879
7610,3.6043921,1.4749191,0.3084236,-1.693176,3.1005390
7611,3.6329450,1.5792151,0.1775550,2.3583248,-2.695670
7612,2.2411834,2.3958824,0.8926978,1.7704157,-2.409209
7613,4.2079672,1.4837956,-0.419227,1.2533582,1.4904958
7614,3.4803800,1.4313032,-0.394635,-2.611187,-0.731715
7615,3.6947552,1.8849219,0.4254032,-2.215059,-2.276931
7616,3.4006956,1.5021392,-0.256502,0.3099991,2.1153001
7617,3.8543959,1.7726051,-0.728480,-1.118865,0.9715210
7618,4.3274040,1.5102184,-0.922108,1.3455405,-0.528708
7619,2.2687791,3.1371454,0.3662990,2.9095886,2.9700997
7620,3.2520248,2.2549113,0.8183767,-2.502840,-2.230740
7621,3.1613466,2.3978023,-0.371825,0.8020263,1.5300821
7622,2.2801223,3.1767003,0.9726495,-0.561076,2.9867468
7623,2.2893786,2.5453328,0.3144091,2.5063468,-1.649767
7624,4.0780185,1.5752639,0.1144357,-3.058176,-2.654219
7625,2.8111242,2.7492857,0.9541296,-0.411448,-1.345766
7626,4.2976394,1.4133246,0.5822734,0.8446520,3.0416495
7627,2.6915347,2.9039575,0.4650718,3.1045212,2.1700784
7628,4.3909765,1.4279144,0.7023629,0.6757438,0.3004128
7629,2.4891741,3.1252342,0.2548180,0.7069245,0.1183433
7630,2.3114321,2.4227827,0.0675980,3.0959069,1.6536504
7631,3.6697778,1.9949143,0.5437309,-1.453609,0.9066382
7632,4.3519189,1.5430184,0.8428641,-2.242862,-1.412420
7633,3.3649524,2.0335603,0.1233562,3.0429651,-2.053982
7634,3.7184480,1.515378,0.2830454,-2.408266,2.1072803
7635,4.3739703,1.4602833,0.4139433,-0.566860,-0.591444
7636,3.841962,1.3951906,-0.839885,-0.749639,1.1023911
7637,2.7713312,2.6789929,-0.311947,-2.955948,-2.372057
7638,3.1971388,2.4146546,-0.132383,-1.681085,0.8373964
7639,3.6083535,1.9095230,0.6271938,2.0986983,-0.600032
7640,3.6066500,2.1851152,0.4285086,-1.591994,2.0750022
7641,3.4400332,2.1077433,0.3541684,-2.181130,0.3531037
7642,4.0664816,1.5602804,0.2626748,1.0589145,2.4057128
7643,2.6766797,2.8002889,-0.754654,-1.011825,2.0797975
7644,2.2780481,3.2058899,0.5624400,2.7518398,1.1964719
7645,3.8346585,2.0826582,0.4044032,1.3172902,0.3347990
7646,4.1510299,1.5491950,0.9368128,-0.158266,2.7316913
7647,3.6586033,2.1350020,0.3531315,1.3159308,2.9225251
7648,2.1687745,2.7018826,-0.227012,-2.019580,-0.621739
7649,4.3416932,1.2152542,0.5317453,-0.520887,0.8327379
7650,3.6643999,1.8123533,0.2046642,-0.646611,-0.005531
7651,3.9865720,1.6042477,-0.674419,-1.390342,1.9807857
7652,2.9308787,2.7273439,-0.652551,-0.196064,-1.221546
7653,3.2783774,2.0822874,0.7437920,-1.163861,-0.937209
7654,2.2983837,2.9187985,-0.763207,2.3331992,-2.376340
7655,3.0239482,2.0834495,-0.149616,0.8848760,1.1330481
7656,3.6888274,1.9253542,-0.703277,1.6362470,-0.511509
7657,4.2823848,1.3400526,-0.987502,-1.116441,-2.773425
7658,4.4957489,1.3844041,0.0743480,0.5389241,0.7227800
7659,2.6597618,2.8460033,-0.991717,1.5654751,-2.949800
7660,2.4270302,3.1654565,0.0204424,-0.010357,3.0769806
7661,3.8127086,1.7274142,-0.129992,-2.625830,0.7201561
7662,2.7915581,1.8906758,0.6639567,-0.278766,0.4669704
7663,3.7393408,1.4479798,0.6196805,1.3581704,1.5856642
7664,3.2070917,2.3266970,-0.048191,-0.255884,0.5929319
7665,3.3552181,1.4664886,0.9807147,-2.073799,-1.064160
7666,3.8071319,1.6803372,0.0813688,1.7246734,0.3819342
7667,4.3875943,1.4627594,0.4511372,1.2517984,-1.974855
7668,2.4831244,3.0716760,-0.066339,-0.048991,-2.979126
7669,4.1292032,1.6465184,0.3498917,0.4002316,2.5924996
7670,4.0361863,1.4539750,-0.353410,-0.733552,-2.314945
7671,2.7397382,2.8982439,-0.893102,1.2236629,-2.764054
7672,3.8254120,1.395249,0.5944552,-1.761992,0.1968693
7673,2.8549507,1.7643649,0.3532518,-1.653126,-0.063175
7674,3.6546502,1.6299840,0.1940732,1.6889496,2.6817418
7675,3.6574690,1.7058751,-0.257464,-1.454321,-1.743946
7676,3.5324883,1.6752904,-0.902363,-0.812720,-1.095920
7677,2.2764619,3.0080150,0.3070652,-1.239274,2.3215431
7678,3.7922525,1.4395040,-0.547504,-1.523205,-1.216933
7679,3.6162642,1.6103289,-0.971330,2.8313038,-0.512999
7680,4.0992044,1.4026559,0.0704209,-1.927586,-1.519494
7681,4.3050035,1.4324741,0.8572774,-1.320868,-1.460426
7682,3.9209063,1.3502696,-0.823344,-0.960897,-1.686689
7683,4.1443246,1.6800674,0.4614277,-1.274447,0.3298494
7684,3.9624317,1.6311835,-0.322370,0.7074634,-2.348698
7685,3.5654907,1.4493919,-0.988009,-1.643484,1.6219510
7686,4.0554104,1.3265285,0.1697476,1.9236864,-2.988390
7687,2.2713776,3.0517938,-0.939700,-1.944954,-1.412490
7688,4.2285440,1.5319493,0.5894115,1.5891938,0.9868069
7689,2.7619841,2.8674545,-0.919015,2.1136802,-2.187809
7690,3.3455945,2.2847675,-0.150882,0.6074898,1.8515106
7691,3.9234987,1.6169792,-0.389346,-2.926679,0.8138021
7692,4.1106581,1.4244751,-0.740280,2.3300858,-0.592920
7693,2.8786537,2.7744752,0.2937717,-1.775644,2.6659583
7694,3.2711242,2.6024316,-0.489519,0.8052034,1.0296189
7695,4.0732159,1.4927327,0.9428178,0.5055662,1.1191578
7696,3.5863052,2.0077198,0.0765114,1.6362691,-0.965134
7697,4.3250374,1.3845511,-0.588247,0.5116197,-3.137008
7698,2.7012542,2.8502193,-0.128787,-1.592372,-0.666959
7699,3.8033716,1.7748804,0.3570225,-0.402235,2.3309633
7700,3.6311103,1.6091092,-0.325215,-0.037080,2.6127761
7701,3.4265807,2.1060596,-0.505338,-0.918834,1.4318994
7702,4.0836600,1.6076707,-0.827762,1.6299823,-2.640737
7703,4.2145886,1.3717967,-0.655237,-0.666253,2.5848942
7704,4.3195674,1.3003870,-0.183338,-1.037536,0.7500636
7705,4.4101669,1.5131151,-0.021887,-2.372725,2.3330297
7706,3.3846656,2.4329103,0.2262407,-2.177884,1.7347948
7707,3.7781937,1.7498660,-0.474952,2.6923877,1.8726798
7708,3.4623780,1.8880729,-0.905078,2.6154134,-0.456740
7709,3.1868207,1.7792194,-0.182889,0.9705627,-2.913234
7710,4.4247640,1.3418784,0.9863267,-1.387725,-0.580173
7711,4.0223011,1.4305066,-0.179278,-1.120540,-2.855119
7712,2.2843186,2.6911133,-0.540050,-1.112172,0.0541759
7713,3.8644452,1.7018799,-0.151060,1.6225446,-2.589424
7714,3.8813224,1.7141070,-0.933567,0.0967533,-3.089444
7715,2.4675880,3.1328227,0.6590749,2.2335316,-1.054834
7716,2.6396514,2.8419557,-0.512177,-1.432460,-0.353220
7717,3.2686605,2.2256720,-0.927952,-0.433852,0.7203103
7718,3.0147433,2.5639260,-0.327941,-1.205399,2.3717768
7719,2.7477786,2.0852941,-0.348002,-0.880370,2.3761964
7720,4.2286013,1.3842534,0.9879935,-0.464378,-3.006277
7721,2.7228494,2.7274135,-0.040360,0.7948454,0.4359219
7722,3.4960710,1.4802725,0.0759112,-2.805783,-0.920747
7723,3.4356779,1.5631916,0.0464993,0.8697916,-2.188287
7724,3.7550107,1.8571751,0.2050129,0.1561761,-1.974551
7725,2.9081585,1.8876453,0.3015412,2.9454147,2.5189076
7726,2.7834231,2.8194510,-0.000192,0.5983970,-1.229274
7727,2.2879227,3.1429656,0.7082023,-2.924161,1.6492318
7728,3.7679008,1.7517467,-0.657265,0.3724553,-1.963854
7729,2.3538957,2.9188625,-0.642641,2.1084889,0.6569933
7730,3.1362780,2.3092057,-0.310904,2.3479074,2.9141208
7731,4.1621399,1.4030267,0.6715892,2.8291226,0.4617010
7732,3.5871019,1.7318702,0.2370246,1.0682750,0.9486227
7733,2.6639736,2.6451103,0.6784460,2.5618668,2.8750316
7734,3.9974436,1.5584987,-0.073251,1.4696765,-0.189428
7735,3.2550615,2.3942740,0.1953493,0.5848273,-1.252999
7736,3.6342063,1.8444534,-0.930005,-0.922466,2.2773277
7737,3.3389083,1.5648491,-0.561014,1.6949586,0.6661595
7738,2.7751947,2.8425263,-0.727587,2.6564279,2.2203973
7739,4.3746549,1.2382811,0.2293146,2.0077568,-1.231117
7740,4.2914378,1.2061272,-0.197499,2.9399857,1.1626342
7741,4.3408481,1.5978321,0.3905702,-2.544036,-1.080271
7742,4.2578873,1.4329946,0.9060521,-2.096116,-2.151847
7743,4.2656126,1.6428208,-0.034862,1.6829970,2.2713183
7744,2.9819041,2.2510589,0.3135519,-3.067271,-1.899259
7745,4.4714669,1.4309350,0.4708960,0.4229665,-0.968591
7746,4.3863794,1.3513159,-0.662897,-1.166991,0.8542870
7747,3.7487942,1.7850228,-0.214115,-1.822104,0.2453170
7748,3.6815198,1.9853534,0.0797283,2.0500704,-1.215297
7749,3.6061668,1.3691722,-0.450471,2.4293662,-1.960751
7750,3.1636746,2.4492801,-0.186598,2.8998650,-1.118362
7751,4.4000089,1.2129585,0.0397760,-0.843721,1.5294091
7752,3.5382489,1.6387321,0.2253443,-0.370015,-2.670127
7753,3.3601976,1.5248383,0.6300842,-2.648538,-0.315314
7754,2.8399709,2.7147462,0.0193373,0.1331832,-1.984737
7755,3.4033245,1.8523804,-0.192967,-2.351039,-1.736436
7756,2.9750471,2.5992929,-0.836151,0.9828898,-1.763543
7757,3.3091218,1.5648353,0.5273953,0.4506468,0.6096879
7758,2.9876994,2.6606041,-0.298799,-2.187270,-1.158583
7759,3.6060969,1.5214122,0.4437689,-0.657688,1.6408315
7760,4.2286423,1.5501599,0.0684813,2.2016246,-1.676710
7761,2.7570769,2.7539301,-0.901218,2.0818888,0.1825869
7762,3.2982542,1.6284622,0.1974995,-1.356387,0.5409146
7763,3.2284296,2.1268964,-0.066130,-2.359706,2.0830086
7764,3.9848069,1.6170021,-0.043143,2.6565019,1.3728614
7765,3.3002081,2.4712825,-0.364307,1.4133217,-1.829676
7766,3.7655432,1.5711768,-0.470532,1.6915991,2.2478022
7767,3.6090783,2.2980313,-0.078879,-2.231983,-1.815588
7768,4.3821480,1.2271109,0.7709149,-0.846734,2.5879204
7769,3.5941481,2.0680755,0.0648606,2.3239021,3.1034605
7770,4.1587311,1.5203123,0.6585982,0.4457063,-0.483073
7771,3.3100668,2.2806057,0.5617973,2.8866207,-1.703738
7772,4.2682403,1.5524058,-0.529591,-1.060369,1.3441943
7773,4.1737423,1.2472457,0.4509770,-0.905340,0.8866181
7774,3.8076585,1.7408641,0.7905903,2.9159075,-1.039959
7775,4.2006033,1.6268921,-0.510875,2.4628084,2.4306711
7776,3.3202994,2.4216601,-0.178654,-0.274960,-3.053976
7777,4.3178192,1.6418509,-0.858691,1.0210186,-1.085982
7778,3.9610973,1.5958283,0.7164559,-0.382235,2.0567005
7779,3.8253036,1.9487689,-0.757230,-2.093052,1.7079458
7780,3.7004675,1.7670291,-0.615842,2.6673055,1.4225051
7781,2.6227461,3.0156891,-0.074004,-3.139345,-1.978168
7782,2.7430436,2.8391843,0.2427714,-2.370936,-0.141869
7783,4.1108257,1.4125900,0.1608137,-2.455679,-0.771457
7784,3.6321960,1.4673761,0.3072167,-0.136021,-2.458676
7785,4.3051083,1.4980614,-0.554481,-0.246474,0.8671094
7786,4.0505608,1.5434622,0.6069120,1.5181618,-1.872392
7787,4.0441892,1.7492457,0.8040680,0.9913625,2.7109149
7788,3.4124907,1.5211971,-0.772313,-1.111058,1.9285078
7789,4.2867024,1.2033473,-0.148849,-0.446094,-2.194907
7790,2.5561821,3.0277100,0.2649754,-1.718697,-1.413456
7791,3.0343427,1.7958633,0.1112681,0.5892704,0.0189988
7792,3.2153746,2.3304524,-0.636047,-0.081682,-1.336434
7793,3.7106905,1.4082563,-0.120460,-1.634668,3.1015609
7794,2.4075894,2.8660568,-0.247841,-1.786429,2.7962435
7795,3.6476859,1.5024409,0.8346413,1.6861651,2.2931350
7796,2.9242394,2.6430672,0.5857559,-0.473797,-2.055240
7797,3.2077458,1.5419195,-0.961533,1.5058733,1.6553402
7798,2.9526835,1.7095500,-0.496678,0.4483357,0.7396179
7799,4.1412926,1.6496476,0.1975103,2.8018698,-1.565575
7800,3.3668115,1.4626229,-0.069297,1.1626269,-0.126480
7801,3.6001874,2.0692876,-0.104520,-2.606421,-1.673900
7802,2.8602881,2.7265794,-0.735436,2.2951576,-0.083946
7803,2.8407499,2.1731497,-0.334660,2.7374130,2.8758646
7804,2.6717552,2.3019981,0.7699878,0.4451033,-1.033647
7805,3.1563805,2.6989709,0.1960050,-0.413957,-3.067894
7806,2.7337141,2.8143576,-0.991716,2.9606967,0.6827746
7807,4.1476882,1.4559033,-0.226690,2.5477716,2.5335154
7808,3.5779401,1.4472326,-0.459152,0.8343074,1.4877039
7809,3.7212251,1.8033446,-0.983880,-1.127322,-0.746639
7810,3.5915980,1.4418301,-0.571231,2.9176179,-2.554240
7811,2.5879726,2.5571645,0.3157020,-0.957601,0.5660177
7812,3.7380608,1.9087222,0.3742500,-1.706071,-0.176557
7813,3.2580645,1.5337245,0.2945103,-1.091108,-2.599185
7814,3.5346749,1.8394892,0.2604323,-2.908452,2.8483340
7815,2.5005251,3.1029591,-0.541660,-2.757768,-1.504370
7816,3.7104791,1.8705609,-0.764621,0.0862223,-1.335173
7817,3.0606920,1.7027521,0.5631448,1.4226817,-0.483491
7818,2.4934498,3.0729383,0.0584635,2.8274272,-2.409917
7819,3.7840259,1.7973318,-0.625628,2.9644650,-0.976522
7820,3.1498417,2.4106297,0.8634654,0.5038649,2.7489982
7821,3.9780202,1.5454591,0.7443012,-1.800842,1.9816719
7822,3.3789965,2.0809494,-0.985446,-2.264716,1.1256429
7823,3.5994521,1.9127171,-0.289655,1.9771314,-0.881558
7824,3.4960573,2.0655156,0.4277347,1.1757128,3.077911
7825,3.3606661,1.5644264,-0.789200,2.3802085,-1.463727
7826,2.3139999,2.4698889,0.7993565,2.2716016,1.5533741
7827,3.8677826,1.5951537,0.7436590,1.9808663,-0.468905
7828,3.9518876,1.4332387,-0.173697,0.5961687,-0.489938
7829,4.3208860,1.4768061,-0.399073,-2.388587,1.0280661
7830,3.0124345,2.6634356,0.8207054,2.5912423,0.1946270
7831,2.2868650,2.5812360,-0.041641,1.4966337,2.6291522
7832,2.4433822,3.1434863,-0.908503,0.6199250,-0.866074
7833,4.1648233,1.8001058,0.0733574,-2.293265,-1.810350
7834,4.0888388,1.4060979,0.4807186,2.8895622,3.0384531
7835,3.8550237,1.6494810,-0.741541,-2.330069,-0.324310
7836,2.7261887,2.8226430,-0.744701,-2.241844,-2.743808
7837,3.3813591,1.9680381,0.8478463,0.6412524,-3.110644
7838,2.3992230,2.6945754,0.5779415,0.6621366,-2.501898
7839,3.0284033,1.6566033,0.6345263,-1.735579,-1.182443
7840,3.4010368,1.4516102,-0.078322,1.6621074,2.077313
7841,4.1074204,1.6997441,0.6997369,-2.877607,-0.540798
7842,3.2220103,1.5527258,0.1712809,1.0758925,0.686339
7843,2.9217334,2.6682900,0.3492913,0.5991887,2.5159773
7844,2.3158246,3.0420916,0.9450549,-1.908622,-1.447516
7845,4.0900310,1.4718552,-0.788103,-0.260823,-1.130918
7846,4.2203445,1.3227166,0.0675562,0.7810322,2.7617909
7847,3.5150370,1.4556798,0.7194957,-0.465386,-0.175287
7848,2.3467720,2.3756072,0.1247806,0.6996950,1.5855063
7849,3.6078098,1.4939068,-0.670057,-1.745752,-1.045431
7850,2.3010925,2.5632605,0.9982556,-0.634229,-1.697690
7851,4.4372129,1.2044137,0.8191728,-0.084642,0.4371240
7852,4.3951015,1.5267879,-0.576346,-1.960886,2.7232490
7853,3.5089956,2.3585315,-0.698414,0.9440818,2.6589838
7854,4.3878086,1.4922626,-0.518578,2.9452818,-3.075478
7855,3.5037887,1.4908057,0.1071004,0.4138082,2.2777679
7856,3.8047912,1.8636773,0.3081066,-0.456517,0.4139596
7857,3.8750521,1.8591114,-0.744993,-0.171731,-2.421023
7858,2.2805844,2.3402252,0.9286516,-1.016159,-1.396898
7859,4.3729462,1.3105251,-0.754117,1.7688314,2.1712955
7860,3.6190264,2.2390368,0.6322863,-0.023734,-0.604869
7861,3.9984761,1.5676600,0.0530470,1.2482958,1.0148267
7862,2.6714230,2.9406396,0.6564958,1.9558990,2.9647615
7863,2.2804843,2.5261213,0.4318184,0.9452833,0.0397893
7864,2.9368127,1.9229223,-0.926330,-1.550866,-2.223421
7865,4.3222473,1.5964675,-0.731523,2.7780838,0.6027598
7866,3.6172257,1.9851772,0.3316190,1.0423855,1.7885556
7867,3.0745282,1.7102854,0.5217594,1.5656850,1.5511369
7868,4.2973239,1.3534692,-0.025744,-2.730295,2.7308642
7869,2.7698256,2.8656942,-0.541599,-0.561269,-1.195500
7870,3.8673801,1.4321915,0.5530765,-0.980023,-1.471775
7871,3.509375,1.4252773,0.6312139,2.5214963,-3.115626
7872,4.0158512,1.9217889,-0.532484,1.1794252,-2.150592
7873,4.4767284,1.4064595,-0.072433,-1.806064,-3.077977
7874,3.1694847,2.1608765,-0.720780,1.7051693,2.1170005
7875,3.7763369,1.3933595,0.6109204,2.0239571,-0.786901
7876,4.1468937,1.5188282,-0.639897,0.6200687,2.8822573
7877,2.4283308,2.7669197,0.7615607,0.7960230,-1.463408
7878,3.5087559,2.0039120,0.2639902,-0.283453,0.5084624
7879,3.2561995,2.3787761,0.4246302,-2.496803,0.6248946
7880,4.1257134,1.4412410,-0.053795,-1.542635,-2.950545
7881,2.6325581,3.0061936,0.0995046,-0.613843,0.9229475
7882,3.4372440,1.4360598,0.4905712,-1.388014,-1.397372
7883,4.3416860,1.4958674,-0.096169,-2.001359,1.9998043
7884,2.4000122,3.0940292,0.0160885,-2.017572,0.7212633
7885,3.7641949,1.8250756,-0.589880,2.7006343,-2.817648
7886,3.6565085,1.9085923,-0.519339,0.6321770,1.7655521
7887,2.8435618,2.2597681,0.4872196,-3.044427,1.9116641
7888,4.1523466,1.4197019,-0.431340,1.4206714,0.9496841
7889,4.2460581,1.4497454,0.8133303,0.4602104,1.9826585
7890,2.7525415,2.7623199,0.9936354,-1.754344,-2.425396
7891,4.2579895,1.6606921,0.5088777,-2.170170,-3.092657
7892,3.1398570,2.5828461,-0.328096,-1.704260,0.9256875
7893,3.9970871,1.4577093,0.2113182,1.1333581,2.4120841
7894,3.5256691,2.0473593,-0.159309,-3.112413,-0.799264
7895,3.9280262,1.4441660,0.1656404,2.2172228,0.1438492
7896,3.4006216,1.9650586,-0.943641,-1.024046,2.8069193
7897,3.4244518,2.1590177,0.792721,-1.773003,0.9309857
7898,3.9275262,1.7708352,0.7341235,-0.937416,-1.542814
7899,4.1824279,1.3465221,-0.031567,-0.224806,2.8610929
7900,3.1006762,2.0318850,-0.055286,1.3332957,-3.087149
7901,3.3410378,2.3056126,-0.266404,-0.720262,0.7018518
7902,2.3281606,2.3563086,-0.388004,0.9221342,-0.411761
7903,4.0937162,1.3733293,0.9726304,3.0520261,2.4729411
7904,2.4313142,3.1511193,-0.124598,-2.134350,0.7142684
7905,3.5258791,1.5695268,0.0991398,-1.638251,-1.193057
7906,4.4866980,1.4522709,0.3303902,-2.658930,0.7605231
7907,4.1778175,1.786691,0.6845215,-1.920210,3.0905280
7908,2.9279184,2.6283020,0.1557734,2.2702971,-1.149091
7909,2.3191027,2.3676021,0.3331781,-1.670438,-2.765421
7910,3.848864,1.8768547,-0.526081,1.4071247,2.2005315
7911,2.4257426,3.1484058,0.5955335,-1.378886,-1.307842
7912,3.4549618,2.1277398,0.7651856,2.2856059,-1.173156
7913,2.2791413,3.1718791,-0.742384,2.3508223,0.2762907
7914,3.8094631,1.8170606,-0.947500,-2.773480,2.1443941
7915,3.7782352,1.7608565,-0.934153,2.5282254,-0.768927
7916,2.8586954,2.6845341,-0.696201,0.3294703,-0.429761
7917,3.6612340,1.9806666,-0.985682,-3.038828,-0.402648
7918,3.0895846,2.4899145,0.1149458,0.8925426,2.9276946
7919,2.3184619,2.5281890,0.2848047,0.6123161,2.5281691
7920,3.4120380,1.4638228,0.3927598,1.2355383,-0.762317
7921,2.1480602,3.1398056,-0.977749,-2.032464,-0.533784
7922,3.9250892,1.6470251,0.8086984,-2.865799,-2.374419
7923,3.5450858,2.0622203,-0.194612,1.4660498,-1.736158
7924,4.1932289,1.4717429,0.1193412,-0.701052,-1.553957
7925,4.5303113,1.3219251,-0.111848,1.9286090,1.4669339
7926,3.0434956,2.0792922,-0.364472,-2.227473,-1.658177
7927,3.9599171,1.4947970,-0.378315,1.4894198,1.1166319
7928,2.4516919,2.3448715,-0.798051,-0.420520,-1.378769
7929,3.2536455,2.0213931,-0.638643,2.7004121,1.0948155
7930,3.70733,1.3714863,0.3074706,2.5317629,-1.547388
7931,3.8845369,1.3887528,-0.098674,-1.323001,-1.129069
7932,4.1835386,1.3693611,-0.239858,1.0245566,-2.041633
7933,3.7812871,2.0447530,-0.891392,0.7330627,0.5385100
7934,3.8752806,1.6853718,-0.430653,1.5794953,2.1071084
7935,4.4246538,1.4412404,0.6411015,1.3050214,-2.848175
7936,3.7881188,1.7735074,-0.175573,-1.643848,0.3749648
7937,2.2969909,2.9569756,-0.046977,1.7076922,-1.211078
7938,2.3659982,2.2677672,-0.830735,-0.011809,0.7498608
7939,2.3925707,2.4887184,0.3253672,1.4637526,2.3567546
7940,3.7308480,1.7893048,0.4928666,-2.588476,2.1977545
7941,2.4808507,3.0977873,-0.848386,2.9192497,0.1157625
7942,3.7463079,1.4420890,-0.668789,0.0550505,-0.719001
7943,3.4116130,2.1420379,-0.219945,0.3726683,-1.860894
7944,3.4261859,1.4815217,0.2774391,-0.225001,-0.159621
7945,3.6993088,1.9169196,-0.075325,2.2778151,0.9361945
7946,3.0026191,1.7570978,-0.843551,-2.215658,-0.591725
7947,3.2271846,1.5419617,0.0839611,-2.462405,1.59834
7948,3.6805518,1.8586417,-0.668145,-2.063633,-1.828139
7949,4.4631007,1.4392847,-0.233544,-0.016439,2.5607853
7950,2.8893198,2.6227357,-0.462429,2.9964364,-1.563452
7951,4.2900539,1.5234732,0.4511449,-0.038353,-2.263040
7952,3.1516071,2.4115301,0.2885712,-2.797214,1.7630507
7953,2.7122472,2.8186538,0.9915360,1.7724983,3.1281927
7954,2.9947575,2.4772483,0.1038263,-1.854238,1.9923996
7955,3.3455303,1.4730098,0.2820764,-0.221829,1.1523443
7956,4.3505597,1.3293326,-0.566158,-0.478621,-0.581080
7957,4.1075553,1.4915368,-0.628774,1.0693461,-1.327033
7958,2.2719662,3.1885218,0.8119833,-2.936576,-2.748537
7959,3.7447680,1.4712385,0.2145647,1.8177492,-2.455552
